"category";"subCategory";"country";"parameter";"truckClass";"truckTechnology";"vehicleParameterScenario";"unit";"period";"value";"paperScen"
"CAPEX";"General";"IT";"Resale Value";"Rigid";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"IT";"Resale Value";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"IT";"Resale Value";"Rigid";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"IT";"Resale Value";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"IT";"Resale Value";"Rigid";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"IT";"Resale Value";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"NL";"Resale Value";"Rigid";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"NL";"Resale Value";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"NL";"Resale Value";"Rigid";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"NL";"Resale Value";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"NL";"Resale Value";"Rigid";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"NL";"Resale Value";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"PL";"Resale Value";"Rigid";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"PL";"Resale Value";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"PL";"Resale Value";"Rigid";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"PL";"Resale Value";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"PL";"Resale Value";"Rigid";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"PL";"Resale Value";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"UK";"Resale Value";"Rigid";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"UK";"Resale Value";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"UK";"Resale Value";"Rigid";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"UK";"Resale Value";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"UK";"Resale Value";"Rigid";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"UK";"Resale Value";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,25;"Current policies"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Rigid";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Rigid";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Rigid";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;1,27;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"BET large battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"BET large battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"BET large battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"BET small battery";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"BET small battery";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"BET small battery";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"NL";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"PL";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"FCET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"FCET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Rigid";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"UK";"Interest Rate";"Tractor-trailer";"FCET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Rigid";"ICET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"DE";"Interest Rate";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Rigid";"ICET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"ES";"Interest Rate";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Rigid";"ICET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"FR";"Interest Rate";"Tractor-trailer";"ICET";"HC_LTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Tractor-trailer";"ICET";"LC_HTM";"%";2040;0,095;"Current policies"
"CAPEX";"General";"IT";"Interest Rate";"Rigid";"ICET";"MC_MTM";"%";2040;0,095;"Current policies"
